"Section","week","x","x2019","change","Section.name"
" P",29,250,192,30.2083333333333,"Education"
" P",30,292,165,76.969696969697,"Education"
" Q",1,532,297,79.1245791245791,"Human health and social work activities"
" Q",2,705,390,80.7692307692308,"Human health and social work activities"
" Q",3,760,445,70.7865168539326,"Human health and social work activities"
" Q",4,730,455,60.4395604395604,"Human health and social work activities"
" Q",5,685,375,82.6666666666667,"Human health and social work activities"
" Q",6,799,530,50.7547169811321,"Human health and social work activities"
" Q",7,644,447,44.0715883668904,"Human health and social work activities"
" Q",8,728,471,54.5647558386412,"Human health and social work activities"
" Q",9,723,412,75.4854368932039,"Human health and social work activities"
" Q",10,690,556,24.1007194244604,"Human health and social work activities"
" Q",11,694,500,38.8,"Human health and social work activities"
" Q",12,680,581,17.039586919105,"Human health and social work activities"
" Q",13,653,651,0.307219662058378,"Human health and social work activities"
" Q",14,553,554,-0.180505415162457,"Human health and social work activities"
" Q",15,578,627,-7.81499202551834,"Human health and social work activities"
" Q",16,613,332,84.6385542168675,"Human health and social work activities"
" Q",17,606,479,26.5135699373695,"Human health and social work activities"
" Q",18,559,380,47.1052631578947,"Human health and social work activities"
" Q",19,586,527,11.1954459203036,"Human health and social work activities"
" Q",20,711,557,27.6481149012567,"Human health and social work activities"
" Q",21,567,443,27.9909706546275,"Human health and social work activities"
" Q",22,478,489,-2.24948875255624,"Human health and social work activities"
" Q",23,562,468,20.0854700854701,"Human health and social work activities"
" Q",24,541,548,-1.27737226277372,"Human health and social work activities"
" Q",25,574,437,31.350114416476,"Human health and social work activities"
" Q",26,617,459,34.4226579520697,"Human health and social work activities"
" Q",27,525,573,-8.37696335078534,"Human health and social work activities"
" Q",28,555,505,9.90099009900991,"Human health and social work activities"
" Q",29,611,489,24.9488752556237,"Human health and social work activities"
" Q",30,696,503,38.3697813121272,"Human health and social work activities"
" R",1,376,151,149.006622516556,"Arts, entertainment and recreation"
" R",2,453,277,63.5379061371841,"Arts, entertainment and recreation"
" R",3,465,303,53.4653465346535,"Arts, entertainment and recreation"
" R",4,435,319,36.3636363636364,"Arts, entertainment and recreation"
" R",5,395,292,35.2739726027397,"Arts, entertainment and recreation"
" R",6,461,320,44.0625,"Arts, entertainment and recreation"
" R",7,481,322,49.3788819875776,"Arts, entertainment and recreation"
" R",8,473,306,54.5751633986928,"Arts, entertainment and recreation"
" R",9,645,339,90.2654867256637,"Arts, entertainment and recreation"
" R",10,467,353,32.2946175637394,"Arts, entertainment and recreation"
" R",11,484,352,37.5,"Arts, entertainment and recreation"
" R",12,528,378,39.6825396825397,"Arts, entertainment and recreation"
" R",13,542,346,56.6473988439306,"Arts, entertainment and recreation"
" R",14,440,329,33.7386018237082,"Arts, entertainment and recreation"
" R",15,479,344,39.2441860465116,"Arts, entertainment and recreation"
" R",16,432,175,146.857142857143,"Arts, entertainment and recreation"
" R",17,441,331,33.2326283987915,"Arts, entertainment and recreation"
" R",18,361,295,22.3728813559322,"Arts, entertainment and recreation"
" R",19,408,348,17.2413793103448,"Arts, entertainment and recreation"
" R",20,569,359,58.4958217270195,"Arts, entertainment and recreation"
" R",21,369,272,35.6617647058824,"Arts, entertainment and recreation"
" R",22,330,287,14.9825783972126,"Arts, entertainment and recreation"
" R",23,419,301,39.202657807309,"Arts, entertainment and recreation"
" R",24,335,286,17.1328671328671,"Arts, entertainment and recreation"
" R",25,434,283,53.356890459364,"Arts, entertainment and recreation"
" R",26,398,330,20.6060606060606,"Arts, entertainment and recreation"
" R",27,373,307,21.4983713355049,"Arts, entertainment and recreation"
" R",28,408,273,49.4505494505495,"Arts, entertainment and recreation"
" R",29,380,276,37.6811594202898,"Arts, entertainment and recreation"
" R",30,330,289,14.1868512110727,"Arts, entertainment and recreation"
" S",1,696,338,105.917159763314,"Other service activities"
" S",2,792,443,78.7810383747178,"Other service activities"
" S",3,678,532,27.4436090225564,"Other service activities"
" S",4,717,532,34.7744360902256,"Other service activities"
" S",5,720,461,56.1822125813449,"Other service activities"
" S",6,758,614,23.4527687296417,"Other service activities"
" S",7,649,467,38.9721627408994,"Other service activities"
" S",8,758,489,55.0102249488753,"Other service activities"
" S",9,898,552,62.6811594202898,"Other service activities"
" S",10,754,633,19.1153238546603,"Other service activities"
" S",11,808,551,46.6424682395644,"Other service activities"
" S",12,850,599,41.9031719532554,"Other service activities"
" S",13,878,852,3.05164319248827,"Other service activities"
" S",14,745,635,17.3228346456693,"Other service activities"
" S",15,864,639,35.2112676056338,"Other service activities"
" S",16,769,381,101.837270341207,"Other service activities"
" S",17,813,550,47.8181818181818,"Other service activities"
" S",18,731,511,43.0528375733855,"Other service activities"
" S",19,788,574,37.2822299651568,"Other service activities"
" S",20,945,627,50.7177033492823,"Other service activities"
" S",21,755,549,37.5227686703097,"Other service activities"
" S",22,681,499,36.4729458917836,"Other service activities"
" S",23,720,536,34.3283582089552,"Other service activities"
" S",24,744,533,39.5872420262664,"Other service activities"
" S",25,732,484,51.2396694214876,"Other service activities"
" S",26,705,541,30.3142329020333,"Other service activities"
" S",27,703,586,19.9658703071672,"Other service activities"
" S",28,646,584,10.6164383561644,"Other service activities"
" S",29,652,503,29.6222664015904,"Other service activities"
" S",30,659,518,27.2200772200772,"Other service activities"
" T",1,9,NA,NA,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",2,4,4,0,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",3,7,2,250,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",4,6,3,100,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",5,10,3,233.333333333333,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",6,8,3,166.666666666667,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",7,11,2,450,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",8,12,1,1100,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",9,7,2,250,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",10,10,1,900,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",11,7,3,133.333333333333,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",12,10,6,66.6666666666667,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",13,12,4,200,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",14,2,1,100,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",15,9,7,28.5714285714286,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",16,4,2,100,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",17,10,3,233.333333333333,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",18,11,3,266.666666666667,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",19,7,5,40,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",20,9,5,80,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",21,6,2,200,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",22,5,4,25,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",23,4,2,100,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",24,5,6,-16.6666666666667,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",25,5,5,0,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",26,6,4,50,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",27,2,1,100,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",28,4,7,-42.8571428571429,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",29,5,3,66.6666666666667,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" T",30,10,6,66.6666666666667,"Activities of households as employers; undifferentiated goods-and services-producing activities of households for own use"
" U",1,2,2,0,"Activities of extraterritorial organisations and bodies"
" U",2,2,3,-33.3333333333333,"Activities of extraterritorial organisations and bodies"
" U",3,1,2,-50,"Activities of extraterritorial organisations and bodies"
" U",5,2,NA,NA,"Activities of extraterritorial organisations and bodies"
" U",6,1,NA,NA,"Activities of extraterritorial organisations and bodies"
" U",7,2,3,-33.3333333333333,"Activities of extraterritorial organisations and bodies"
" U",8,1,1,0,"Activities of extraterritorial organisations and bodies"
" U",9,3,1,200,"Activities of extraterritorial organisations and bodies"
" U",10,1,5,-80,"Activities of extraterritorial organisations and bodies"
" U",11,2,1,100,"Activities of extraterritorial organisations and bodies"
" U",12,1,4,-75,"Activities of extraterritorial organisations and bodies"
" U",14,4,3,33.3333333333333,"Activities of extraterritorial organisations and bodies"
" U",16,2,2,0,"Activities of extraterritorial organisations and bodies"
" U",17,1,1,0,"Activities of extraterritorial organisations and bodies"
" U",18,2,1,100,"Activities of extraterritorial organisations and bodies"
" U",19,2,4,-50,"Activities of extraterritorial organisations and bodies"
" U",20,4,3,33.3333333333333,"Activities of extraterritorial organisations and bodies"
" U",22,3,2,50,"Activities of extraterritorial organisations and bodies"
" U",25,2,4,-50,"Activities of extraterritorial organisations and bodies"
" U",26,1,5,-80,"Activities of extraterritorial organisations and bodies"
" U",29,3,1,200,"Activities of extraterritorial organisations and bodies"
" U",30,3,4,-25,"Activities of extraterritorial organisations and bodies"
"J",1,1889,870,117.126436781609,"Information and communication"
"J",2,1829,1288,42.0031055900621,"Information and communication"
"J",3,1991,1272,56.5251572327044,"Information and communication"
"J",4,1792,1382,29.6671490593343,"Information and communication"
"J",5,1938,1411,37.3493975903614,"Information and communication"
"J",6,2058,1476,39.4308943089431,"Information and communication"
"J",7,1828,1391,31.4162473040978,"Information and communication"
"J",8,2104,1364,54.2521994134897,"Information and communication"
"J",9,2200,1423,54.6029515108925,"Information and communication"
"J",10,1980,1452,36.3636363636364,"Information and communication"
"J",11,1972,1446,36.3762102351314,"Information and communication"
"J",12,2052,1532,33.9425587467363,"Information and communication"
"J",13,2073,1566,32.3754789272031,"Information and communication"
"J",14,1793,1493,20.0937709310114,"Information and communication"
"J",15,1807,1770,2.09039548022598,"Information and communication"
"J",16,1794,901,99.1120976692564,"Information and communication"
"J",17,1806,1417,27.4523641496119,"Information and communication"
"J",18,1643,1132,45.1413427561838,"Information and communication"
"J",19,1885,1371,37.490882567469,"Information and communication"
"J",20,2149,1510,42.317880794702,"Information and communication"
"J",21,1710,1167,46.5295629820051,"Information and communication"
"J",22,1496,1358,10.1620029455081,"Information and communication"
"J",23,1799,1507,19.3762441937624,"Information and communication"
"J",24,1510,1363,10.7850330154072,"Information and communication"
"J",25,1761,1406,25.24893314367,"Information and communication"
"J",26,1949,1380,41.231884057971,"Information and communication"
"J",27,1646,1622,1.47965474722564,"Information and communication"
"J",28,1682,1373,22.5054624908958,"Information and communication"
"J",29,1690,1304,29.601226993865,"Information and communication"
"J",30,1846,1431,29.0006988120196,"Information and communication"
